trueC,trueW,estC,estW1,estW2,estW3,estW4,estW5
3.5,skewed2,2.34653,0.121534,0.0927947,0.25494,0.0168307,0.513901
3.5,skewed2,1.52657,0.16742,0.129811,0.141926,0.261581,0.299263
3.5,skewed2,2.12987,0.055341,0.064257,0.262721,0.542791,0.0748903
3.5,skewed2,2.61102,0.0287581,0.166935,0.126247,0.362064,0.315996
3.5,skewed2,0.423211,0.530421,0.0242437,0.209084,0.0511914,0.18506
3.5,skewed2,2.31567,0.066115,0.224062,0.00895994,0.430204,0.270658
3.5,skewed2,0.658297,0.288205,0.128546,0.00567714,0.179728,0.397845
3.5,skewed2,0.835963,0.201007,0.0829781,0.0203373,0.295366,0.400311
3.5,skewed2,1.49669,0.229984,0.103176,0.157789,0.40825,0.100801
3.5,skewed2,1.34886,0.0820049,0.401154,0.205924,0.209149,0.101768
3.5,skewed2,0.940316,0.337207,0.0974785,0.111511,0.136628,0.317176
3.5,skewed2,0.175706,0.350053,0.0776281,0.333745,0.0162509,0.222323
3.5,skewed2,3.45506,0.05555,0.206104,0.0787196,0.549612,0.110015
3.5,skewed2,1.30814,0.139829,0.0691627,0.179825,0.127214,0.48397
3.5,skewed2,1.75723,0.0587264,0.313507,0.230635,0.234924,0.162207
3.5,skewed2,1.39744,0.0243363,0.120942,0.346068,0.361805,0.146849
3.5,skewed2,1.14781,0.0171247,0.230834,0.0716017,0.531505,0.148934
3.5,skewed2,1.73995,0.0334673,0.27794,0.326339,0.0605891,0.301664
3.5,skewed2,1.01679,0.15239,0.0963922,0.171039,0.162835,0.417344
3.5,skewed2,0.977458,0.171029,0.285501,0.23463,0.209989,0.0988511
3.5,skewed2,1.42734,0.0447999,0.234994,0.0181523,0.0979044,0.60415
3.5,skewed2,1.68446,0.0548185,0.0753996,0.591777,0.200752,0.0772529
3.5,skewed2,0.903452,0.135864,0.433455,0.00880527,0.00609462,0.415781
3.5,skewed2,0.584963,0.0558271,0.294381,0.0452622,0.538254,0.0662755
3.5,skewed2,0.334863,0.110451,0.129373,0.121825,0.544263,0.0940882
3.5,skewed2,0.237506,0.334282,0.0697691,0.0453605,0.427478,0.12311
3.5,skewed2,0.709659,0.501842,0.0173129,0.149314,0.184025,0.147507
3.5,skewed2,0.720481,0.0847841,0.127846,0.26593,0.142869,0.37857
3.5,skewed2,0.409114,0.767393,0.025492,0.123678,0.0198695,0.0635671
3.5,skewed2,1.12279,0.0965158,0.035886,0.711721,0.0428253,0.113052
3.5,skewed2,1.30447,0.0577001,0.0448079,0.616329,0.250257,0.0309068
3.5,skewed2,0.803253,0.0833587,0.160431,0.451522,0.260941,0.0437472
3.5,skewed2,1.40647,0.0838736,0.131151,0.223183,0.129883,0.431909
3.5,skewed2,1.05569,0.00923872,0.184765,0.151018,0.486672,0.168307
3.5,skewed2,2.38453,0.0215554,0.298946,0.12998,0.505807,0.0437108
3.5,skewed2,0.642763,0.376655,0.0926498,0.282994,0.0195423,0.228159
3.5,skewed2,1.0219,0.169115,0.171244,0.164849,0.21574,0.279052
3.5,skewed2,2.05041,0.145953,0.264201,0.286319,0.0749666,0.228561
3.5,skewed2,0.802931,0.165772,0.151376,0.0632131,0.562163,0.0574769
3.5,skewed2,1.53415,0.164884,0.312347,0.226168,0.0204537,0.276147
3.5,skewed2,1.48994,0.0587669,0.133902,0.165766,0.105039,0.536527
3.5,skewed2,1.25357,0.127019,0.168645,0.452736,0.131601,0.119999
3.5,skewed2,1.71119,0.184517,0.220923,0.0402327,0.387578,0.166749
3.5,skewed2,1.43679,0.068362,0.175824,0.111606,0.135269,0.50894
3.5,skewed2,1.29989,0.239209,0.273458,0.102423,0.213563,0.171347
3.5,skewed2,1.32415,0.195401,0.158901,0.402598,0.239832,0.00326786
3.5,skewed2,1.13588,0.155305,0.292609,0.0182841,0.491605,0.0421976
3.5,skewed2,2.07605,0.159493,0.24922,0.377594,0.0650096,0.148683
3.5,skewed2,1.42327,0.149646,0.218144,0.273624,0.274576,0.0840101
3.5,skewed2,0.880668,0.159336,0.347517,0.131103,0.154875,0.207169
3.5,skewed2,2.16,0.175159,0.166156,0.191761,0.105276,0.361648
3.5,skewed2,0.925335,0.098485,0.312875,0.0471183,0.472314,0.0692081
3.5,skewed2,2.55911,0.0680351,0.199817,0.0550837,0.542733,0.134331
3.5,skewed2,2.33302,0.0670044,0.13731,0.269771,0.0302591,0.495656
3.5,skewed2,1.27826,0.265386,0.011887,0.568724,0.0727741,0.0812286
3.5,skewed2,1.59643,0.260408,0.00389434,0.200431,0.323112,0.212154
3.5,skewed2,1.62876,0.228409,0.0119863,0.135996,0.536225,0.087384
3.5,skewed2,2.52151,0.136607,0.22997,0.205488,0.229802,0.198132
3.5,skewed2,0.370521,0.0536342,0.171369,0.224529,0.267315,0.283153
3.5,skewed2,1.76164,0.0922075,0.386389,0.391185,0.00953298,0.120686
3.5,skewed2,0.99158,0.0061873299999999996,0.0794128,0.0236182,0.803827,0.0869542
3.5,skewed2,1.27369,0.0199175,0.408769,0.111562,0.0638753,0.395876
3.5,skewed2,1.64831,0.0414391,0.0653054,0.0447569,0.0243083,0.82419
3.5,skewed2,1.62744,0.218741,0.0719799,0.138028,0.152071,0.419179
3.5,skewed2,1.55006,0.102793,0.0657138,0.295182,0.0921088,0.444203
3.5,skewed2,1.3011,0.216948,0.0880873,0.200878,0.200374,0.293712
3.5,skewed2,1.68786,0.123461,0.185404,0.0861983,0.227251,0.377686
3.5,skewed2,1.39578,0.0801874,0.0519033,0.201416,0.21914,0.447354
3.5,skewed2,1.68186,0.193671,0.00243372,0.14134,0.340213,0.322342
3.5,skewed2,1.69316,0.192013,0.00300446,0.124567,0.301743,0.378673
3.5,skewed2,1.45771,0.00918486,0.587049,0.170214,0.0857253,0.147826
3.5,skewed2,1.41444,0.106254,0.0219127,0.111846,0.22959,0.530397
3.5,skewed2,2.02725,0.256102,0.0203331,0.114967,0.33954,0.269058
3.5,skewed2,1.22078,0.0135813,0.00505643,0.0688969,0.333509,0.578957
3.5,skewed2,1.75459,0.334493,0.370077,0.00608609,0.139261,0.150083
3.5,skewed2,1.51783,0.119355,0.157608,0.0181677,0.362304,0.342565
3.5,skewed2,2.11832,0.157732,0.355579,0.00603753,0.0752544,0.405397
3.5,skewed2,1.57674,0.0833601,0.134106,0.0475975,0.18845,0.546486
3.5,skewed2,1.70665,0.160243,0.306222,0.164345,0.100387,0.268802
3.5,skewed2,1.57228,0.103278,0.256947,0.467443,0.047736,0.124596
3.5,skewed2,0.633507,0.0206048,0.577649,0.0547285,0.096473,0.250545
3.5,skewed2,0.800474,0.0182165,0.566608,0.022197,0.081958,0.311021
3.5,skewed2,1.19115,0.0504827,0.145849,0.319706,0.289039,0.194923
3.5,skewed2,1.2977,0.304512,0.0635207,0.136678,0.15421,0.341079
3.5,skewed2,1.22144,0.118329,0.0842722,0.228577,0.172911,0.395911
3.5,skewed2,1.51501,0.119246,0.368683,0.128965,0.258173,0.124933
3.5,skewed2,1.2764,0.153991,0.229183,0.202149,0.238011,0.176666
3.5,skewed2,2.19286,0.147204,0.219254,0.418067,0.169758,0.0457164
3.5,skewed2,0.684048,0.0582187,0.278531,0.135622,0.0174798,0.510148
3.5,skewed2,1.9509,0.0374454,0.239994,0.00699333,0.554999,0.160568
3.5,skewed2,0.978464,0.304249,0.0305894,0.546329,0.0127457,0.106087
3.5,skewed2,0.363459,0.774607,0.00767853,0.0521753,0.0462781,0.119261
3.5,skewed2,0.252206,0.242865,0.224387,0.0744448,0.134537,0.323766
3.5,skewed2,0.578289,0.206811,0.17635,0.392127,0.143375,0.0813373
3.5,skewed2,2.17139,0.141689,0.236677,0.117625,0.294622,0.209388
3.5,skewed2,1.53777,0.160873,0.241315,0.224308,0.298964,0.0745389
3.5,skewed2,2.00366,0.127223,0.157465,0.0398669,0.134248,0.541197
3.5,skewed2,1.27484,0.146047,0.316868,0.272038,0.223965,0.0410817
3.5,skewed2,1.10989,0.150547,0.143985,0.00599837,0.313502,0.385968
3.5,skewed2,0.942606,0.08178,0.164647,0.0042953,0.15026,0.599018
3.5,skewed2,1.43907,0.181938,0.141274,0.510006,0.0680165,0.0987653
3.5,skewed2,1.1792,0.0430084,0.380219,0.0493099,0.41247,0.114992
3.5,skewed2,1.49472,0.399428,0.114824,0.25013,0.164173,0.071445
3.5,skewed2,1.1957,0.350198,0.316275,0.051681,0.169701,0.112145
3.5,skewed2,1.61552,0.0227659,0.106007,0.142064,0.182602,0.546561
3.5,skewed2,1.1481,0.466288,0.251535,0.0904,0.16094,0.0308371
3.5,skewed2,1.94457,0.00580565,0.290301,0.306905,0.191573,0.205416
3.5,skewed2,0.546096,0.153592,0.233422,0.198384,0.413612,9.88633e-4
3.5,skewed2,1.42173,0.22342,0.131013,0.211922,0.421096,0.01255
3.5,skewed2,1.10357,0.106156,0.378978,0.357483,0.0615849,0.0957983
3.5,skewed2,0.744031,0.15363,0.38675,0.051702,0.00823038,0.399688
3.5,skewed2,1.25662,0.0258403,0.262865,0.180161,0.515097,0.0160375
3.5,skewed2,2.28273,0.185002,0.117005,0.275066,0.409374,0.0135523
3.5,skewed2,1.78217,0.0182872,0.0605121,0.00212562,0.0105144,0.908561
3.5,skewed2,0.485574,0.518401,0.33266,0.00567933,0.134128,0.00913124
3.5,skewed2,2.08753,0.080556,0.138291,0.0546096,0.44126,0.285284
3.5,skewed2,1.24461,0.0580264,0.101108,0.186373,0.503822,0.150671
3.5,skewed2,1.52329,0.223897,0.0720993,0.00893291,0.110033,0.585037
3.5,skewed2,1.65296,0.0986451,0.287465,0.3332,0.239693,0.0409976
3.5,skewed2,1.04987,0.00352312,0.26857,0.114543,0.157552,0.455812
3.5,skewed2,1.62781,0.131478,0.337839,0.139051,0.145859,0.245774
3.5,skewed2,2.04316,0.106778,0.0811395,0.103273,0.299827,0.408983
3.5,skewed2,1.11549,0.382323,0.0974746,0.167858,0.0464164,0.305928
3.5,skewed2,1.17736,0.102606,0.397594,0.141496,0.188706,0.169599
3.5,skewed2,1.73559,0.171694,0.165909,0.176093,0.0970868,0.389217
3.5,skewed2,0.797774,0.063603,0.154603,0.313319,0.333151,0.135325
3.5,skewed2,2.02436,0.0798146,0.282456,0.121408,0.184404,0.331918
3.5,skewed2,0.770906,0.288995,0.106398,0.206883,0.232077,0.165646
3.5,skewed2,1.9506,0.0640191,0.334626,0.158445,0.184253,0.258657
3.5,skewed2,0.469002,0.100125,0.251177,0.0850386,0.413335,0.150324
3.5,skewed2,1.94637,0.246866,0.220222,0.335467,0.0597291,0.137717
3.5,skewed2,1.32104,0.0651868,0.114529,0.0142527,0.543103,0.262929
3.5,skewed2,1.18788,0.0193664,0.432607,0.122605,0.0342686,0.391154
3.5,skewed2,1.02279,0.117965,0.125269,0.327438,0.184189,0.245139
3.5,skewed2,1.07264,0.128901,0.291184,0.165271,0.203591,0.211054
3.5,skewed2,0.835448,0.0806862,0.431922,0.216185,0.100382,0.170826
3.5,skewed2,0.929431,0.382992,0.0560035,0.125932,0.251111,0.18396
3.5,skewed2,0.947804,0.169082,0.015032,0.337544,0.233569,0.244773
3.5,skewed2,1.18423,0.229721,0.0149332,0.423769,0.187133,0.144444
3.5,skewed2,0.412263,0.105965,0.314608,0.164057,0.180764,0.234606
3.5,skewed2,1.66327,0.187718,0.108081,0.209329,0.247133,0.247739
3.5,skewed2,0.884824,0.167292,0.272209,0.158569,0.149894,0.252036
3.5,skewed2,1.89243,0.0908987,0.216874,0.313623,0.347166,0.0314388
3.5,skewed2,2.02719,0.104827,0.315897,0.197892,0.271373,0.110011
3.5,skewed2,2.26672,0.205867,0.304633,0.192548,0.22266,0.0742925
3.5,skewed2,2.27732,0.0865239,0.19157,0.470348,0.152532,0.0990255
3.5,skewed2,1.03279,0.267879,0.0106565,0.0239295,0.148974,0.54856
3.5,skewed2,1.33306,0.0652907,0.348099,0.376117,0.0421839,0.168309
3.5,skewed2,1.20664,0.203849,0.316532,0.034844,0.130613,0.314161
3.5,skewed2,0.776966,0.250793,0.311512,0.325868,0.0542877,0.0575398
3.5,skewed2,1.09156,0.32782,0.408827,0.215297,0.030342,0.0177138
3.5,skewed2,1.54938,0.0583861,0.0441249,0.0295434,0.0491221,0.818823
3.5,skewed2,0.731526,0.240856,0.254112,0.323386,0.13609,0.0455565
3.5,skewed2,1.77003,0.208113,0.00660909,0.127093,0.507133,0.151052
3.5,skewed2,0.782949,0.142081,0.271739,0.446212,0.0433311,0.0966366
3.5,skewed2,2.1084,0.137743,0.279654,0.00600553,0.426858,0.14974
3.5,skewed2,1.16349,0.297346,0.238222,0.151193,0.163705,0.149534
3.5,skewed2,1.05484,0.22171,0.290514,0.155711,0.210451,0.121614
3.5,skewed2,0.733735,0.208888,0.404109,0.112915,0.245058,0.0290301
3.5,skewed2,1.43596,0.0341777,0.126958,0.150144,0.0449148,0.643806
3.5,skewed2,1.23167,0.0365858,0.0950365,0.191686,0.0448207,0.631871
3.5,skewed2,1.08588,0.0334958,0.0413651,0.202311,0.208276,0.514552
3.5,skewed2,1.15372,0.150726,0.208331,0.2655,0.0758253,0.299618
3.5,skewed2,1.36392,0.0980829,0.0721638,0.0140993,0.507728,0.307926
3.5,skewed2,0.768076,0.299543,0.276036,0.370038,0.0194187,0.0349643
3.5,skewed2,1.54037,0.0670892,0.281683,0.00907996,0.151508,0.49064
3.5,skewed2,1.13249,0.0629354,0.283691,0.0103817,0.0674325,0.57556
3.5,skewed2,2.24781,0.160797,0.0238842,0.531971,0.220902,0.0624457
3.5,skewed2,1.25866,0.129762,0.0667253,0.0110633,0.309131,0.483318
3.5,skewed2,1.03352,0.217936,0.427199,0.0995063,0.159774,0.0955858
3.5,skewed2,1.54188,0.0875477,0.066167,0.0214771,0.296987,0.527821
3.5,skewed2,1.07451,0.094472,0.0295336,0.0289661,0.168851,0.678177
3.5,skewed2,1.5258,0.115799,0.0386762,0.0576781,0.227376,0.56047
3.5,skewed2,1.27475,0.302534,0.488566,0.0724321,0.0258998,0.110568
3.5,skewed2,1.15096,0.0695169,0.0228763,0.00203513,0.677268,0.228304
3.5,skewed2,0.365745,0.519828,0.216098,0.246956,0.00427954,0.0128389
3.5,skewed2,0.372569,0.120165,0.0439572,0.0660355,0.694035,0.0758073
3.5,skewed2,0.595526,0.0760348,0.0606595,0.175511,0.63434,0.0534546
3.5,skewed2,2.05929,0.307951,0.457852,0.065719,0.132007,0.0364705
3.5,skewed2,1.0147,0.119305,0.0147377,0.0839463,0.390888,0.391123
3.5,skewed2,0.914958,0.22534,0.00112466,0.448208,0.260042,0.0652851
3.5,skewed2,2.30253,0.12443799999999999,0.230776,0.022169,0.429568,0.193049
3.5,skewed2,1.32773,0.120591,0.15502,0.0235814,0.135565,0.565242
3.5,skewed2,0.811164,0.27361,0.329064,0.332234,0.0535062,0.0115861
3.5,skewed2,1.48208,0.095221,0.136332,0.0917255,0.312841,0.363881
3.5,skewed2,1.06455,0.0797972,0.189689,0.328731,0.18961,0.212173
3.5,skewed2,1.66019,0.0458871,0.484597,0.245823,0.080115,0.143578
3.5,skewed2,0.680966,0.448407,2.36037e-4,0.0691129,0.28328,0.198964
3.5,skewed2,1.78588,0.0394892,0.367917,0.112524,0.193524,0.286546
3.5,skewed2,1.37882,0.326667,0.0936269,0.247047,0.180752,0.151907
3.5,skewed2,0.893724,0.106316,0.147988,0.2144,0.36595,0.165345
3.5,skewed2,1.83848,0.262553,0.143164,0.40414,0.0353438,0.1548
3.5,skewed2,1.86126,0.148471,0.244804,0.240184,0.0507568,0.315785
3.5,skewed2,1.60985,0.11962,0.00209306,0.0492701,0.334891,0.494126
3.5,skewed2,0.474082,0.130464,0.197298,0.422008,0.111633,0.138597
3.5,skewed2,0.799743,0.0956407,0.126787,0.478906,0.06562,0.233046
3.5,skewed2,1.50456,0.0626102,0.187443,0.0122828,0.551654,0.18601
3.5,skewed2,1.28187,0.227214,0.148562,0.506811,0.050059,0.0673536
3.5,skewed2,1.00506,0.0641959,0.0307182,0.0184197,0.496454,0.390212
3.5,skewed2,1.30815,0.341412,0.455423,0.0914272,0.0689694,0.0427679
3.5,skewed2,0.173288,0.121999,0.0679947,0.235904,0.30749,0.266613
3.5,skewed2,0.461128,0.0436502,0.0595731,0.0574905,0.116475,0.722811
3.5,skewed2,0.863016,0.0348221,0.0156473,0.24771,0.148705,0.553116
3.5,skewed2,0.575826,0.130995,0.0750017,0.177515,0.338991,0.277498
3.5,skewed2,0.959954,0.0219846,0.240814,0.13846,0.109764,0.488977
3.5,skewed2,1.10917,0.0154506,0.317155,0.112785,0.280215,0.274394
3.5,skewed2,0.483539,0.101827,0.436555,0.310515,0.109017,0.0420863
3.5,skewed2,1.09588,0.0438581,0.190583,0.152849,0.0703785,0.542331
3.5,skewed2,1.75867,0.242372,0.107181,0.38539,0.0388038,0.226253
3.5,skewed2,1.20476,0.0266881,0.55912,0.0691216,0.287073,0.0579972
3.5,skewed2,0.797531,0.181978,0.0545909,0.525029,0.0654045,0.172998
3.5,skewed2,0.578063,0.266673,0.0615064,0.0863189,0.560748,0.0247533
3.5,skewed2,1.9571,0.0172476,0.366045,0.180594,0.014875,0.421239
3.5,skewed2,1.36093,0.0133591,0.362184,0.205283,0.06636,0.352813
3.5,skewed2,1.15362,0.0497105,0.285465,0.0629808,0.156157,0.445686
3.5,skewed2,0.974632,0.209389,0.0269123,0.543907,0.0465222,0.173269
3.5,skewed2,0.510575,0.313363,0.484685,0.037386,0.134732,0.029835
3.5,skewed2,2.32852,0.0626023,0.00689224,0.292219,0.044214,0.594073
3.5,skewed2,0.691272,0.335548,0.183428,0.0534866,0.303814,0.123724
3.5,skewed2,1.18913,0.0597718,0.478861,0.0220905,0.196444,0.242833
3.5,skewed2,1.13866,0.108229,0.146049,0.173785,0.379322,0.192616
3.5,skewed2,1.68647,0.0998268,0.281697,0.175388,6.9901e-4,0.442389
3.5,skewed2,0.920456,0.0399114,0.19494,0.391122,0.0787823,0.295244
3.5,skewed2,0.782748,0.0377688,0.150322,0.367393,0.0946075,0.349908
3.5,skewed2,2.55687,0.144209,0.0927658,0.0623812,0.356968,0.343676
3.5,skewed2,1.27991,0.109241,0.167458,0.0319749,0.0378346,0.653492
3.5,skewed2,0.514545,0.0369863,0.245181,0.457289,0.191552,0.0689917
3.5,skewed2,1.56398,0.04155,0.115903,0.0282047,0.330763,0.48358
3.5,skewed2,1.26336,0.0110416,0.348141,0.0223524,0.285715,0.33275
3.5,skewed2,0.727126,0.0156194,0.343545,0.140499,0.187225,0.313112
3.5,skewed2,0.737908,0.191457,0.560424,0.0260952,0.116762,0.105262
3.5,skewed2,1.1219,0.248606,0.147095,0.137245,0.0761085,0.390945
3.5,skewed2,1.45703,0.104396,0.103988,0.193681,0.463564,0.134371
3.5,skewed2,0.649487,0.297944,0.14316,0.20074,0.0961782,0.261976
3.5,skewed2,1.39164,0.0998768,0.132671,0.150609,0.494912,0.121931
3.5,skewed2,1.26845,0.19322,0.417653,0.0656275,0.0709681,0.252531
3.5,skewed2,0.773226,0.068946,0.0723827,0.162349,0.435013,0.26131
3.5,skewed2,1.22095,0.157153,0.39956,0.0682622,0.0911182,0.283906
3.5,skewed2,0.532904,0.119329,0.0733455,0.178541,0.16457,0.464214
3.5,skewed2,2.47183,0.0218041,0.379924,0.0462078,0.373269,0.178795
3.5,skewed2,0.986682,0.489393,0.0113249,0.17298,0.0324822,0.29382
3.5,skewed2,2.78123,0.00578903,0.238221,0.059694,0.490943,0.205353
3.5,skewed2,0.944167,0.0188591,0.103841,0.300902,0.103714,0.472684
3.5,skewed2,0.891709,0.0110604,0.0222317,0.0330163,0.00232376,0.931368
3.5,skewed2,0.787537,0.0167704,0.0208553,0.0634428,0.0059725,0.892959
3.5,skewed2,3.12839,0.281532,0.215912,0.122326,0.342328,0.0379022
3.5,skewed2,0.834856,0.0986439,0.110385,0.574891,0.0985114,0.117569
3.5,skewed2,1.22485,0.0763521,0.203407,0.0468517,0.1273,0.546089
3.5,skewed2,0.503291,0.280084,0.23100300000000001,0.0377576,0.221321,0.229835
3.5,skewed2,3.05389,0.0845074,0.233504,0.370742,0.209334,0.101912
3.5,skewed2,1.1187,0.169802,0.0327427,0.133886,0.352869,0.3107
3.5,skewed2,1.89394,0.115861,0.41073,0.085543,0.11568,0.272185
3.5,skewed2,1.57499,0.151568,0.0197013,0.299178,0.272414,0.257139
3.5,skewed2,0.352344,0.215016,0.00908011,0.142007,0.238335,0.395562
3.5,skewed2,1.98874,0.232202,0.00287243,0.218298,0.464488,0.0821392
3.5,skewed2,0.211577,0.0421545,0.811858,0.054155,0.0268508,0.0649815
3.5,skewed2,2.83407,0.038197299999999997,0.0126018,0.0958388,0.745697,0.107666
3.5,skewed2,0.599095,0.293617,0.0019672,0.0581924,0.398785,0.247439
3.5,skewed2,2.38688,0.0518321,0.369874,0.255282,0.113114,0.209898
3.5,skewed2,0.738882,0.0261951,0.0975674,0.385131,0.236977,0.254129
3.5,skewed2,0.93936,0.218683,0.0577952,0.149986,0.418007,0.155529
3.5,skewed2,1.01473,0.267836,0.0194501,0.180164,0.219561,0.312989
3.5,skewed2,0.722189,0.135416,0.338798,0.102446,0.201796,0.221544
3.5,skewed2,1.51348,0.163598,0.157325,0.212237,0.0660258,0.400814
3.5,skewed2,1.3776,0.146084,0.245287,0.17965,0.2672,0.161779
3.5,skewed2,0.456435,0.0188066,0.338056,0.196795,0.190646,0.255696
3.5,skewed2,1.69027,0.0493138,0.327038,0.215124,0.0351186,0.373406
3.5,skewed2,1.8819,0.249735,0.068232,0.124179,0.0778416,0.480013
3.5,skewed2,2.16578,0.11061,0.0499757,0.10665,0.666426,0.0663388
3.5,skewed2,1.91697,0.0417502,0.203703,0.053947,0.387889,0.312711
3.5,skewed2,1.99418,0.148378,0.128576,0.0611895,0.250698,0.411159
3.5,skewed2,0.778485,0.146373,0.313752,0.0086926,0.320761,0.210422
3.5,skewed2,0.986701,0.0602643,0.499831,0.0299301,0.404844,0.0051298
3.5,skewed2,0.855249,0.0190628,0.0172444,0.113907,0.84612,0.00366657
3.5,skewed2,0.515861,0.138575,0.143992,0.128767,0.00186706,0.586799
3.5,skewed2,0.69993,0.447255,0.0664185,0.0178273,0.0205688,0.447931
3.5,skewed2,1.34889,0.0355404,0.212084,0.559132,0.0328261,0.160417
3.5,skewed2,3.5916,0.156616,0.0568331,0.00747598,0.417412,0.361663
3.5,skewed2,3.65218,0.0555069,0.0258425,0.0819867,0.0656761,0.770988
3.5,skewed2,0.271176,0.265058,0.102241,0.383507,0.228673,0.0205205
3.5,skewed2,2.92285,0.120886,0.175448,0.0130713,0.0501246,0.640471
3.5,skewed2,2.1919400000000002,0.175412,0.191787,0.0288939,0.184467,0.41944
3.5,skewed2,1.69705,0.0742597,0.212362,0.00863363,0.0836839,0.621061
3.5,skewed2,0.699787,0.245691,0.195792,0.301063,0.221697,0.0357566
3.5,skewed2,2.49402,0.279104,0.198586,0.0713351,0.388009,0.062965
3.5,skewed2,2.41154,0.178342,0.374527,0.160652,0.156206,0.130274
3.5,skewed2,0.41797,0.111388,0.0645032,0.151992,0.300656,0.371462
3.5,skewed2,1.61991,0.163854,0.111089,0.31052,0.197463,0.217074
3.5,skewed2,1.0486,0.175287,0.204609,0.180171,0.201514,0.238418
3.5,skewed2,1.55288,0.229251,0.0835211,0.291231,0.0914686,0.304527
3.5,skewed2,1.4433,0.177831,0.121359,0.174988,0.374362,0.15146
3.5,skewed2,1.06488,0.117175,0.379022,0.188918,0.0774925,0.237393
3.5,skewed2,1.19837,0.184803,0.07851,0.31186,0.0816174,0.343209
3.5,skewed2,1.43812,0.0710506,0.0766752,0.289186,0.179563,0.383525
3.5,skewed2,1.60099,0.0132029,0.0495418,0.425237,0.262224,0.249794
3.5,skewed2,0.305543,0.268034,0.278694,0.258924,0.173175,0.0211726
3.5,skewed2,1.73328,0.175587,0.264833,0.0514059,0.507496,6.78778e-4
3.5,skewed2,0.358638,0.171422,0.0377764,0.46376,0.0598095,0.267232
3.5,skewed2,2.38905,0.149455,0.444451,0.0192391,0.298573,0.0882815
3.5,skewed2,2.04991,0.0367007,0.012811,0.124536,0.0449764,0.780976
3.5,skewed2,0.631192,0.22494,0.476839,0.14457,0.144629,0.00902162
3.5,skewed2,0.77948,0.112419,0.493952,0.187717,0.163075,0.0428366
3.5,skewed2,0.626524,0.338183,0.188263,0.400982,0.00299503,0.0695775
3.5,skewed2,0.476782,0.194187,0.102466,0.159866,0.244407,0.299075
3.5,skewed2,0.722961,0.198775,0.0846303,0.567762,0.141325,0.00750833
3.5,skewed2,1.88579,0.00142566,0.287621,0.0092322,0.0374391,0.664282
3.5,skewed2,1.34393,0.067938,0.0659996,0.119244,0.706995,0.0398232
3.5,skewed2,1.53677,0.0918214,0.0495415,0.13001,0.715059,0.0135676
3.5,skewed2,2.25436,0.111469,0.0788931,0.190574,0.607017,0.0120459
3.5,skewed2,2.09132,0.131,0.108582,0.176056,0.451574,0.132788
3.5,skewed2,0.565774,0.200899,0.110066,0.252823,0.0757508,0.360461
3.5,skewed2,1.82452,0.116149,0.175191,0.152993,0.444209,0.111457
3.5,skewed2,0.868807,0.148051,0.334145,0.252404,0.0303408,0.235059
3.5,skewed2,1.45516,0.145266,0.136008,0.131552,0.533987,0.0531864
3.5,skewed2,0.965289,0.208845,0.243514,0.317695,0.216014,0.0139312
3.5,skewed2,1.57799,0.054123,0.265648,0.0686585,0.429535,0.182035
3.5,skewed2,0.620431,0.244965,0.232525,0.179798,0.0244155,0.318297
3.5,skewed2,2.68506,0.107876,0.134457,0.217398,0.4586,0.0816688
3.5,skewed2,1.77943,0.120241,0.240869,0.17911,0.034044,0.425736
3.5,skewed2,1.86676,0.166161,0.0927942,0.283093,0.00717356,0.450778
3.5,skewed2,1.21749,0.103249,0.0268571,0.24853,0.467344,0.15402
3.5,skewed2,1.30564,0.0186931,0.258739,0.227987,0.208775,0.285806
3.5,skewed2,0.868334,0.0142061,0.0858981,0.158073,0.636218,0.105605
3.5,skewed2,1.10338,0.0195292,0.0326987,0.110112,0.814496,0.0231642
3.5,skewed2,0.989504,0.455253,0.15307,0.0802176,0.28164,0.0298192
3.5,skewed2,1.13854,0.177981,0.422301,0.0136269,0.0524698,0.333621
3.5,skewed2,0.604663,0.12582,0.121532,0.528633,0.152617,0.0713982
3.5,skewed2,1.70584,0.135148,0.465591,0.148553,0.214944,0.0357627
3.5,skewed2,1.12178,0.0103682,0.0533828,0.198546,0.0834239,0.654279
3.5,skewed2,2.74255,0.0128199,0.0899635,0.206831,0.196142,0.494243
3.5,skewed2,2.33955,0.0263768,0.121,0.121199,0.226495,0.504929
3.5,skewed2,1.54928,0.0671881,0.193549,0.269164,0.188789,0.281309
3.5,skewed2,1.74164,0.108086,0.23692,0.427795,0.0831134,0.144087
3.5,skewed2,1.61459,0.1243,0.16114,0.557406,0.0746233,0.08253
3.5,skewed2,1.16627,0.160126,0.196279,0.0180663,0.301122,0.32440600000000003
3.5,skewed2,0.519428,0.133845,0.254766,0.0158858,0.232584,0.362919
3.5,skewed2,1.47343,0.0752725,0.405699,0.0125413,0.0801238,0.426363
3.5,skewed2,1.4194,0.163719,0.0395551,0.0149948,0.299145,0.482586
3.5,skewed2,1.36298,0.136866,0.021944,0.00785146,0.459192,0.374147
3.5,skewed2,1.8243,0.139427,0.00423869,0.0738688,0.215889,0.566577
3.5,skewed2,2.01778,0.131542,0.0266935,0.0664887,0.332377,0.442899
3.5,skewed2,1.261,0.111656,0.447962,0.253047,0.154453,0.0328824
3.5,skewed2,1.27021,0.0786974,0.225384,0.0592498,0.0931673,0.543502
3.5,skewed2,1.25074,0.275212,0.184936,0.267253,0.174486,0.0981135
3.5,skewed2,1.67317,0.0852104,0.12006,0.129316,0.249318,0.416096
