trial,sim_response,danger_col,correct,performance,c,w,agent,feat_1,feat_2,feat_3,feat_4,feat_5
54,1,1,1,0.6111111111111112,2.5,skewed2,2,1,1,0,1,1
55,1,0,0,0.6,2.5,skewed2,2,0,0,1,1,1
56,1,1,1,0.6071428571428571,2.5,skewed2,2,1,1,1,0,1
57,0,1,0,0.5964912280701754,2.5,skewed2,2,1,1,0,0,1
58,1,0,0,0.5862068965517241,2.5,skewed2,2,0,0,1,0,0
59,1,0,0,0.576271186440678,2.5,skewed2,2,0,0,0,1,1
60,0,0,1,0.5833333333333334,2.5,skewed2,2,0,0,0,0,1
61,0,0,1,0.5901639344262295,2.5,skewed2,2,1,0,1,1,1
62,1,0,0,0.5806451612903226,2.5,skewed2,2,0,1,0,1,1
63,0,0,1,0.5873015873015873,2.5,skewed2,2,0,1,0,1,0
64,0,0,1,0.59375,2.5,skewed2,2,1,0,1,1,0
65,0,1,0,0.5846153846153846,2.5,skewed2,2,1,1,0,0,1
66,1,1,1,0.5909090909090909,2.5,skewed2,2,1,1,0,1,0
67,0,0,1,0.5970149253731343,2.5,skewed2,2,1,0,1,0,0
68,0,0,1,0.6029411764705882,2.5,skewed2,2,1,0,0,1,1
69,0,0,1,0.6086956521739131,2.5,skewed2,2,0,1,1,1,1
70,1,0,0,0.6,2.5,skewed2,2,0,0,0,0,1
71,1,0,0,0.5915492957746479,2.5,skewed2,2,0,0,0,1,0
72,0,1,0,0.5833333333333334,2.5,skewed2,2,1,1,0,1,0
73,1,0,0,0.5753424657534246,2.5,skewed2,2,0,0,0,0,1
74,1,0,0,0.5675675675675675,2.5,skewed2,2,0,1,0,0,0
75,0,0,1,0.5733333333333334,2.5,skewed2,2,0,0,1,1,1
76,1,0,0,0.5657894736842105,2.5,skewed2,2,1,0,0,1,1
77,0,1,0,0.5584415584415584,2.5,skewed2,2,1,1,1,1,0
78,0,0,1,0.5641025641025641,2.5,skewed2,2,1,0,0,1,0
79,1,0,0,0.5569620253164557,2.5,skewed2,2,0,0,1,1,0
80,0,0,1,0.5625,2.5,skewed2,2,1,0,0,1,0
81,0,0,1,0.5679012345679012,2.5,skewed2,2,0,1,0,0,1
82,0,0,1,0.573170731707317,2.5,skewed2,2,0,0,1,0,1
83,0,1,0,0.5662650602409639,2.5,skewed2,2,1,1,1,1,1
84,0,1,0,0.5595238095238095,2.5,skewed2,2,1,1,0,0,0
85,1,1,1,0.5647058823529412,2.5,skewed2,2,1,1,1,0,1
86,1,1,1,0.5697674418604651,2.5,skewed2,2,1,1,0,1,0
87,0,0,1,0.5747126436781609,2.5,skewed2,2,1,0,0,0,0
88,0,1,0,0.5681818181818182,2.5,skewed2,2,1,1,0,0,0
89,0,0,1,0.5730337078651685,2.5,skewed2,2,1,0,0,1,1
90,1,0,0,0.5666666666666667,2.5,skewed2,2,0,1,0,1,1
91,0,1,0,0.5604395604395604,2.5,skewed2,2,1,1,0,0,0
92,0,0,1,0.5652173913043478,2.5,skewed2,2,0,0,0,1,1
93,0,0,1,0.5698924731182796,2.5,skewed2,2,0,0,1,0,0
94,0,0,1,0.574468085106383,2.5,skewed2,2,0,0,1,1,0
95,1,0,0,0.5684210526315789,2.5,skewed2,2,1,0,1,0,1
96,1,0,0,0.5625,2.5,skewed2,2,1,0,1,0,1
1,0,0,1,1,3,equal,2,0,0,1,0,0
2,1,0,0,0.5,3,equal,2,0,0,1,1,1
3,0,0,1,0.6666666666666666,3,equal,2,0,1,1,1,0
4,0,1,0,0.5,3,equal,2,1,1,0,0,0
5,1,0,0,0.4,3,equal,2,0,1,1,0,0
6,0,0,1,0.5,3,equal,2,0,0,1,0,1
7,1,1,1,0.5714285714285714,3,equal,2,1,1,0,1,0
8,1,0,0,0.5,3,equal,2,0,1,0,0,1
9,0,0,1,0.5555555555555556,3,equal,2,0,0,1,0,1
10,0,0,1,0.6,3,equal,2,1,0,1,1,0
11,1,1,1,0.6363636363636364,3,equal,2,1,1,0,1,0
12,0,0,1,0.6666666666666666,3,equal,2,1,0,1,1,1
13,1,0,0,0.6153846153846154,3,equal,2,0,1,1,0,0
14,0,0,1,0.6428571428571429,3,equal,2,0,0,0,1,0
15,0,1,0,0.6,3,equal,2,1,1,0,0,0
16,0,0,1,0.625,3,equal,2,0,0,1,1,0
17,0,1,0,0.5882352941176471,3,equal,2,1,1,1,1,1
18,0,0,1,0.6111111111111112,3,equal,2,0,1,1,1,0
19,0,0,1,0.631578947368421,3,equal,2,1,0,1,0,0
20,0,0,1,0.65,3,equal,2,0,1,0,1,0
21,1,0,0,0.6190476190476191,3,equal,2,1,0,1,0,1
22,0,0,1,0.6363636363636364,3,equal,2,1,0,0,1,1
23,0,0,1,0.6521739130434783,3,equal,2,0,0,0,0,0
24,1,0,0,0.625,3,equal,2,0,1,0,0,0
25,0,0,1,0.64,3,equal,2,1,0,1,0,0
26,1,0,0,0.6153846153846154,3,equal,2,0,0,0,0,0
27,1,0,0,0.5925925925925926,3,equal,2,1,0,0,0,0
28,0,0,1,0.6071428571428571,3,equal,2,1,0,0,0,1
29,1,1,1,0.6206896551724138,3,equal,2,1,1,1,0,0
30,0,0,1,0.6333333333333333,3,equal,2,0,1,0,0,1
31,1,1,1,0.6451612903225806,3,equal,2,1,1,1,1,1
32,1,1,1,0.65625,3,equal,2,1,1,0,0,1
33,1,0,0,0.6363636363636364,3,equal,2,0,1,1,1,0
34,1,0,0,0.6176470588235294,3,equal,2,0,1,1,1,1
35,0,0,1,0.6285714285714286,3,equal,2,1,0,1,1,0
36,0,0,1,0.6388888888888888,3,equal,2,0,0,1,0,1
37,1,0,0,0.6216216216216216,3,equal,2,0,0,0,1,1
38,1,0,0,0.6052631578947368,3,equal,2,0,1,1,0,1
39,1,0,0,0.5897435897435898,3,equal,2,1,0,1,0,1
40,1,0,0,0.575,3,equal,2,1,0,0,1,0
41,1,0,0,0.5609756097560976,3,equal,2,1,0,0,1,0
42,0,0,1,0.5714285714285714,3,equal,2,0,0,0,1,1
43,0,0,1,0.5813953488372093,3,equal,2,1,0,0,0,0
44,0,0,1,0.5909090909090909,3,equal,2,0,0,0,0,1
45,1,0,0,0.5777777777777777,3,equal,2,0,0,0,0,1
46,0,0,1,0.5869565217391305,3,equal,2,0,0,1,0,0
47,0,0,1,0.5957446808510638,3,equal,2,0,1,0,1,1
48,1,0,0,0.5833333333333334,3,equal,2,0,1,1,0,1
49,1,0,0,0.5714285714285714,3,equal,2,0,1,0,1,1
50,1,1,1,0.58,3,equal,2,1,1,0,0,1
51,0,1,0,0.5686274509803921,3,equal,2,1,1,1,1,0
52,0,0,1,0.5769230769230769,3,equal,2,0,0,1,1,1
53,1,0,0,0.5660377358490566,3,equal,2,0,0,1,1,0
54,0,0,1,0.5740740740740741,3,equal,2,1,0,1,1,1
55,0,0,1,0.5818181818181818,3,equal,2,0,0,0,0,0
56,1,0,0,0.5714285714285714,3,equal,2,0,1,1,1,1
57,1,1,1,0.5789473684210527,3,equal,2,1,1,1,0,1
58,0,0,1,0.5862068965517241,3,equal,2,0,0,1,0,0
59,1,0,0,0.576271186440678,3,equal,2,0,0,0,1,0
60,1,1,1,0.5833333333333334,3,equal,2,1,1,0,1,1
61,0,0,1,0.5901639344262295,3,equal,2,0,1,0,1,0
62,0,0,1,0.5967741935483871,3,equal,2,0,1,0,1,0
63,1,1,1,0.6031746031746031,3,equal,2,1,1,1,1,0
64,0,0,1,0.609375,3,equal,2,0,0,1,1,1
65,1,1,1,0.6153846153846154,3,equal,2,1,1,1,1,0
66,1,0,0,0.6060606060606061,3,equal,2,1,0,1,1,1
67,1,0,0,0.5970149253731343,3,equal,2,0,1,0,0,1
68,0,0,1,0.6029411764705882,3,equal,2,1,0,1,0,0
69,1,1,1,0.6086956521739131,3,equal,2,1,1,0,0,0
70,0,0,1,0.6142857142857143,3,equal,2,0,1,1,0,1
71,0,0,1,0.6197183098591549,3,equal,2,1,0,1,0,1
72,0,1,0,0.6111111111111112,3,equal,2,1,1,1,0,1
73,0,0,1,0.6164383561643836,3,equal,2,1,0,0,1,1
74,1,0,0,0.6081081081081081,3,equal,2,1,0,0,0,1
75,1,0,0,0.6,3,equal,2,0,1,0,1,1
76,1,1,1,0.6052631578947368,3,equal,2,1,1,1,0,1
77,1,1,1,0.6103896103896104,3,equal,2,1,1,0,0,1
78,0,0,1,0.6153846153846154,3,equal,2,0,0,1,1,0
79,1,0,0,0.6075949367088608,3,equal,2,0,0,0,1,0
80,0,0,1,0.6125,3,equal,2,1,0,0,0,1
81,0,1,0,0.6049382716049383,3,equal,2,1,1,0,1,0
82,0,0,1,0.6097560975609756,3,equal,2,1,0,0,0,0
83,1,0,0,0.6024096385542169,3,equal,2,0,1,1,0,0
84,1,0,0,0.5952380952380952,3,equal,2,1,0,1,1,0
85,1,1,1,0.6,3,equal,2,1,1,0,1,1
86,0,1,0,0.5930232558139535,3,equal,2,1,1,1,1,1
87,0,0,1,0.5977011494252874,3,equal,2,1,0,0,1,1
88,1,1,1,0.6022727272727273,3,equal,2,1,1,1,0,0
89,0,0,1,0.6067415730337079,3,equal,2,0,1,0,0,0
90,1,0,0,0.6,3,equal,2,0,1,1,1,1
91,0,0,1,0.6043956043956044,3,equal,2,0,0,0,0,1
92,0,1,0,0.5978260869565217,3,equal,2,1,1,1,0,0
93,0,1,0,0.5913978494623656,3,equal,2,1,1,0,1,1
94,1,0,0,0.5851063829787234,3,equal,2,1,0,0,1,0
95,1,0,0,0.5789473684210527,3,equal,2,0,1,0,0,0
96,1,0,0,0.5729166666666666,3,equal,2,0,0,0,1,1
1,0,0,1,1,3,skewed1,2,1,0,1,0,0
2,1,0,0,0.5,3,skewed1,2,0,1,1,1,1
3,1,1,1,0.6666666666666666,3,skewed1,2,1,1,0,1,1
4,0,0,1,0.75,3,skewed1,2,1,0,1,1,0
5,1,1,1,0.8,3,skewed1,2,1,1,0,0,1
6,0,0,1,0.8333333333333334,3,skewed1,2,0,0,1,1,0
7,0,1,0,0.7142857142857143,3,skewed1,2,1,1,0,0,0
8,1,0,0,0.625,3,skewed1,2,0,1,0,1,1
9,1,1,1,0.6666666666666666,3,skewed1,2,1,1,1,1,0
10,1,0,0,0.6,3,skewed1,2,0,1,1,0,0
11,0,0,1,0.6363636363636364,3,skewed1,2,0,0,1,1,0
12,1,0,0,0.5833333333333334,3,skewed1,2,0,1,0,0,1
13,0,0,1,0.6153846153846154,3,skewed1,2,1,0,1,1,0
14,1,1,1,0.6428571428571429,3,skewed1,2,1,1,0,1,0
15,0,0,1,0.6666666666666666,3,skewed1,2,0,1,0,0,1
16,0,0,1,0.6875,3,skewed1,2,0,1,1,0,1
17,0,0,1,0.7058823529411765,3,skewed1,2,1,0,0,1,1
18,0,0,1,0.7222222222222222,3,skewed1,2,1,0,0,0,0
19,1,1,1,0.7368421052631579,3,skewed1,2,1,1,0,1,0
20,0,0,1,0.75,3,skewed1,2,0,0,0,1,0
21,1,1,1,0.7619047619047619,3,skewed1,2,1,1,0,1,0
22,1,1,1,0.7727272727272727,3,skewed1,2,1,1,1,0,0
23,1,1,1,0.782608695652174,3,skewed1,2,1,1,1,0,1
24,0,0,1,0.7916666666666666,3,skewed1,2,0,1,1,0,0
25,0,0,1,0.8,3,skewed1,2,0,0,0,1,1
26,1,0,0,0.7692307692307693,3,skewed1,2,1,0,0,1,0
27,0,0,1,0.7777777777777778,3,skewed1,2,0,1,0,0,0
28,0,0,1,0.7857142857142857,3,skewed1,2,0,0,1,0,1
29,0,0,1,0.7931034482758621,3,skewed1,2,0,0,0,0,0
30,0,0,1,0.8,3,skewed1,2,0,0,0,0,1
31,0,0,1,0.8064516129032258,3,skewed1,2,0,0,0,1,1
32,0,0,1,0.8125,3,skewed1,2,0,0,1,0,0
33,1,0,0,0.7878787878787878,3,skewed1,2,0,1,1,0,0
34,0,0,1,0.7941176470588235,3,skewed1,2,0,0,0,1,0
35,0,0,1,0.8,3,skewed1,2,0,0,1,1,1
36,0,0,1,0.8055555555555556,3,skewed1,2,1,0,1,0,1
37,0,0,1,0.8108108108108109,3,skewed1,2,0,1,1,1,0
38,1,0,0,0.7894736842105263,3,skewed1,2,1,0,1,1,1
39,1,1,1,0.7948717948717948,3,skewed1,2,1,1,0,0,0
40,1,1,1,0.8,3,skewed1,2,1,1,0,0,1
41,0,0,1,0.8048780487804879,3,skewed1,2,1,0,1,0,1
42,1,1,1,0.8095238095238095,3,skewed1,2,1,1,1,0,0
43,0,0,1,0.813953488372093,3,skewed1,2,0,0,1,1,1
44,1,1,1,0.8181818181818182,3,skewed1,2,1,1,1,1,1
45,0,0,1,0.8222222222222222,3,skewed1,2,0,1,0,1,1
46,1,1,1,0.8260869565217391,3,skewed1,2,1,1,1,1,0
47,1,0,0,0.8085106382978723,3,skewed1,2,1,0,1,1,0
48,0,0,1,0.8125,3,skewed1,2,0,1,1,0,1
49,0,0,1,0.8163265306122449,3,skewed1,2,0,1,0,0,0
50,0,0,1,0.82,3,skewed1,2,0,1,1,1,0
51,1,0,0,0.803921568627451,3,skewed1,2,1,0,0,0,0
52,1,1,1,0.8076923076923077,3,skewed1,2,1,1,1,1,0
53,0,0,1,0.8113207547169812,3,skewed1,2,0,0,1,1,1
54,0,0,1,0.8148148148148148,3,skewed1,2,0,1,1,1,1
55,0,0,1,0.8181818181818182,3,skewed1,2,0,0,1,1,0
56,0,1,0,0.8035714285714286,3,skewed1,2,1,1,0,1,1
57,0,0,1,0.8070175438596491,3,skewed1,2,0,0,1,0,1
58,0,0,1,0.8103448275862069,3,skewed1,2,0,1,1,1,1
59,0,0,1,0.8135593220338984,3,skewed1,2,1,0,0,0,1
60,0,0,1,0.8166666666666667,3,skewed1,2,0,0,0,1,0
61,1,1,1,0.819672131147541,3,skewed1,2,1,1,1,0,0
62,1,1,1,0.8225806451612904,3,skewed1,2,1,1,1,0,1
63,1,0,0,0.8095238095238095,3,skewed1,2,1,0,0,0,1
64,0,0,1,0.8125,3,skewed1,2,1,0,0,0,1
65,1,1,1,0.8153846153846154,3,skewed1,2,1,1,1,1,1
66,1,1,1,0.8181818181818182,3,skewed1,2,1,1,0,1,1
67,0,0,1,0.8208955223880597,3,skewed1,2,1,0,0,1,1
68,1,1,1,0.8235294117647058,3,skewed1,2,1,1,0,0,0
69,0,0,1,0.8260869565217391,3,skewed1,2,0,1,0,1,0
70,0,0,1,0.8285714285714286,3,skewed1,2,0,1,0,0,1
71,1,1,1,0.8309859154929577,3,skewed1,2,1,1,1,1,1
72,0,0,1,0.8333333333333334,3,skewed1,2,0,0,0,1,1
73,0,0,1,0.8356164383561644,3,skewed1,2,0,1,1,0,1
74,0,0,1,0.8378378378378378,3,skewed1,2,0,0,0,0,0
75,1,1,1,0.84,3,skewed1,2,1,1,0,0,1
76,1,0,0,0.8289473684210527,3,skewed1,2,0,1,0,0,0
77,1,1,1,0.8311688311688312,3,skewed1,2,1,1,1,0,1
78,0,0,1,0.8333333333333334,3,skewed1,2,1,0,1,0,0
79,0,0,1,0.8354430379746836,3,skewed1,2,1,0,1,0,0
80,0,0,1,0.8375,3,skewed1,2,0,0,1,0,1
81,0,0,1,0.8395061728395061,3,skewed1,2,0,0,0,0,1
82,0,0,1,0.8414634146341463,3,skewed1,2,1,0,1,0,1
83,0,0,1,0.8433734939759037,3,skewed1,2,1,0,0,0,0
84,1,0,0,0.8333333333333334,3,skewed1,2,1,0,0,1,0
85,1,0,0,0.8235294117647058,3,skewed1,2,0,0,0,0,0
86,1,0,0,0.813953488372093,3,skewed1,2,0,1,1,1,0
87,1,0,0,0.8045977011494253,3,skewed1,2,1,0,0,1,0
88,0,0,1,0.8068181818181818,3,skewed1,2,0,0,1,0,0
89,1,0,0,0.797752808988764,3,skewed1,2,1,0,1,1,1
90,1,0,0,0.7888888888888889,3,skewed1,2,0,1,0,1,0
91,0,0,1,0.7912087912087912,3,skewed1,2,1,0,0,1,1
92,0,0,1,0.7934782608695652,3,skewed1,2,0,1,0,1,0
93,0,0,1,0.7956989247311828,3,skewed1,2,0,0,1,0,0
94,0,0,1,0.7978723404255319,3,skewed1,2,0,0,0,0,1
95,0,0,1,0.8,3,skewed1,2,0,1,0,1,1
96,1,0,0,0.7916666666666666,3,skewed1,2,1,0,1,1,1
1,0,0,1,1,3,skewed2,2,0,0,0,1,0
2,0,1,0,0.5,3,skewed2,2,1,1,0,0,1
3,1,0,0,0.3333333333333333,3,skewed2,2,0,0,1,0,1
4,1,0,0,0.25,3,skewed2,2,1,0,0,0,0
5,0,0,1,0.4,3,skewed2,2,1,0,1,1,1
6,0,1,0,0.3333333333333333,3,skewed2,2,1,1,1,1,0
7,1,0,0,0.2857142857142857,3,skewed2,2,0,0,1,1,0
8,1,0,0,0.25,3,skewed2,2,0,1,0,1,0
9,1,0,0,0.2222222222222222,3,skewed2,2,0,1,1,1,0
10,1,0,0,0.2,3,skewed2,2,0,0,1,0,0
11,0,0,1,0.2727272727272727,3,skewed2,2,0,0,0,0,1
12,0,0,1,0.3333333333333333,3,skewed2,2,0,1,1,1,1
13,1,0,0,0.3076923076923077,3,skewed2,2,1,0,0,1,0
14,0,0,1,0.35714285714285715,3,skewed2,2,0,1,0,1,1
15,0,0,1,0.4,3,skewed2,2,0,0,0,1,1
16,0,1,0,0.375,3,skewed2,2,1,1,1,0,1
17,1,1,1,0.4117647058823529,3,skewed2,2,1,1,1,1,1
18,1,0,0,0.3888888888888889,3,skewed2,2,1,0,0,1,1
19,0,0,1,0.42105263157894735,3,skewed2,2,1,0,1,0,0
20,1,0,0,0.4,3,skewed2,2,0,0,1,0,0
21,0,1,0,0.38095238095238093,3,skewed2,2,1,1,1,1,0
22,0,1,0,0.36363636363636365,3,skewed2,2,1,1,0,0,0
23,1,1,1,0.391304347826087,3,skewed2,2,1,1,0,0,1
24,0,1,0,0.375,3,skewed2,2,1,1,0,1,1
25,0,1,0,0.36,3,skewed2,2,1,1,0,1,0
26,1,0,0,0.34615384615384615,3,skewed2,2,0,0,0,1,0
27,1,0,0,0.3333333333333333,3,skewed2,2,0,0,0,0,0
28,1,0,0,0.32142857142857145,3,skewed2,2,1,0,1,1,0
29,0,0,1,0.3448275862068966,3,skewed2,2,0,0,1,1,0
30,1,0,0,0.3333333333333333,3,skewed2,2,0,1,1,0,0
31,0,0,1,0.3548387096774194,3,skewed2,2,0,1,0,0,1
32,1,0,0,0.34375,3,skewed2,2,0,0,1,1,1
33,0,1,0,0.3333333333333333,3,skewed2,2,1,1,0,1,1
34,1,0,0,0.3235294117647059,3,skewed2,2,1,0,1,1,0
35,1,0,0,0.3142857142857143,3,skewed2,2,0,0,1,1,0
36,1,0,0,0.3055555555555556,3,skewed2,2,0,0,1,0,1
37,0,0,1,0.32432432432432434,3,skewed2,2,0,0,0,0,0
38,0,1,0,0.3157894736842105,3,skewed2,2,1,1,1,0,0
39,1,1,1,0.3333333333333333,3,skewed2,2,1,1,1,0,0
40,1,0,0,0.325,3,skewed2,2,0,0,0,1,0
41,1,0,0,0.3170731707317073,3,skewed2,2,1,0,0,0,0
42,0,0,1,0.3333333333333333,3,skewed2,2,1,0,1,0,1
43,0,0,1,0.3488372093023256,3,skewed2,2,1,0,1,1,1
44,1,0,0,0.3409090909090909,3,skewed2,2,1,0,1,0,1
45,0,0,1,0.35555555555555557,3,skewed2,2,0,1,0,0,1
46,1,1,1,0.3695652173913043,3,skewed2,2,1,1,1,1,0
47,1,0,0,0.3617021276595745,3,skewed2,2,1,0,0,1,0
48,0,0,1,0.375,3,skewed2,2,0,0,1,1,1
49,1,0,0,0.3673469387755102,3,skewed2,2,0,1,0,1,1
50,0,0,1,0.38,3,skewed2,2,0,1,1,0,1
51,0,0,1,0.39215686274509803,3,skewed2,2,1,0,0,0,1
52,1,0,0,0.38461538461538464,3,skewed2,2,0,1,0,0,0
53,0,0,1,0.39622641509433965,3,skewed2,2,0,0,1,0,1
54,0,1,0,0.3888888888888889,3,skewed2,2,1,1,1,1,1
55,1,1,1,0.4,3,skewed2,2,1,1,0,1,0
56,0,0,1,0.4107142857142857,3,skewed2,2,1,0,0,1,1
57,1,1,1,0.42105263157894735,3,skewed2,2,1,1,1,1,1
58,1,0,0,0.41379310344827586,3,skewed2,2,0,1,1,1,0
59,0,0,1,0.423728813559322,3,skewed2,2,1,0,0,1,0
60,1,0,0,0.4166666666666667,3,skewed2,2,0,0,0,1,1
61,1,0,0,0.4098360655737705,3,skewed2,2,0,1,1,1,1
62,1,0,0,0.4032258064516129,3,skewed2,2,0,1,1,1,0
63,1,1,1,0.4126984126984127,3,skewed2,2,1,1,1,0,0
64,0,1,0,0.40625,3,skewed2,2,1,1,0,0,0
65,0,0,1,0.4153846153846154,3,skewed2,2,0,0,0,1,1
66,0,0,1,0.42424242424242425,3,skewed2,2,1,0,1,1,1
67,1,0,0,0.417910447761194,3,skewed2,2,1,0,1,0,0
68,1,1,1,0.4264705882352941,3,skewed2,2,1,1,0,0,1
69,0,1,0,0.42028985507246375,3,skewed2,2,1,1,0,1,1
70,1,0,0,0.4142857142857143,3,skewed2,2,0,0,0,0,1
71,0,0,1,0.4225352112676056,3,skewed2,2,1,0,1,0,1
72,1,0,0,0.4166666666666667,3,skewed2,2,0,1,0,1,0
73,0,0,1,0.4246575342465753,3,skewed2,2,0,1,0,0,0
74,0,0,1,0.43243243243243246,3,skewed2,2,0,1,0,0,0
75,1,1,1,0.44,3,skewed2,2,1,1,0,1,0
76,1,0,0,0.4342105263157895,3,skewed2,2,0,1,1,0,0
77,0,0,1,0.44155844155844154,3,skewed2,2,1,0,1,0,0
78,0,0,1,0.44871794871794873,3,skewed2,2,1,0,0,0,1
79,1,0,0,0.4430379746835443,3,skewed2,2,0,0,0,0,0
80,1,0,0,0.4375,3,skewed2,2,0,1,1,0,0
81,1,0,0,0.43209876543209874,3,skewed2,2,1,0,0,0,0
82,0,1,0,0.4268292682926829,3,skewed2,2,1,1,1,0,1
83,0,0,1,0.43373493975903615,3,skewed2,2,0,1,1,1,1
84,1,0,0,0.42857142857142855,3,skewed2,2,0,0,0,0,1
85,0,0,1,0.43529411764705883,3,skewed2,2,0,1,1,0,1
86,1,0,0,0.43023255813953487,3,skewed2,2,0,1,0,0,1
87,0,0,1,0.4367816091954023,3,skewed2,2,0,0,1,0,0
88,1,0,0,0.4318181818181818,3,skewed2,2,1,0,0,1,1
89,1,0,0,0.42696629213483145,3,skewed2,2,0,0,1,1,1
90,1,0,0,0.4222222222222222,3,skewed2,2,0,1,1,0,1
91,0,0,1,0.42857142857142855,3,skewed2,2,1,0,0,0,1
92,1,0,0,0.42391304347826086,3,skewed2,2,1,0,1,1,0
93,0,1,0,0.41935483870967744,3,skewed2,2,1,1,1,0,1
94,0,0,1,0.425531914893617,3,skewed2,2,0,1,0,1,1
95,1,0,0,0.42105263157894735,3,skewed2,2,0,1,0,1,0
96,0,1,0,0.4166666666666667,3,skewed2,2,1,1,0,0,0
1,0,0,1,1,3.5,equal,2,0,1,1,1,0
2,0,0,1,1,3.5,equal,2,1,0,0,0,0
3,0,0,1,1,3.5,equal,2,0,1,0,1,0
4,1,0,0,0.75,3.5,equal,2,1,0,0,0,1
5,1,0,0,0.6,3.5,equal,2,0,1,0,0,1
6,0,1,0,0.5,3.5,equal,2,1,1,0,0,1
7,1,0,0,0.42857142857142855,3.5,equal,2,0,0,0,1,1
8,1,0,0,0.375,3.5,equal,2,0,1,1,1,1
9,1,1,1,0.4444444444444444,3.5,equal,2,1,1,0,1,0
10,0,0,1,0.5,3.5,equal,2,0,1,1,0,0
11,0,0,1,0.5454545454545454,3.5,equal,2,0,0,1,0,1
12,0,1,0,0.5,3.5,equal,2,1,1,0,0,1
13,1,1,1,0.5384615384615384,3.5,equal,2,1,1,0,0,1
14,1,0,0,0.5,3.5,equal,2,0,0,0,0,1
15,0,1,0,0.4666666666666667,3.5,equal,2,1,1,1,0,1
16,0,0,1,0.5,3.5,equal,2,0,1,0,1,1
17,1,0,0,0.47058823529411764,3.5,equal,2,0,1,1,0,1
18,0,0,1,0.5,3.5,equal,2,0,0,1,1,1
19,0,0,1,0.5263157894736842,3.5,equal,2,0,1,1,0,0
20,0,1,0,0.5,3.5,equal,2,1,1,0,1,0
21,1,0,0,0.47619047619047616,3.5,equal,2,1,0,1,1,0
22,0,0,1,0.5,3.5,equal,2,1,0,1,1,0
23,1,0,0,0.4782608695652174,3.5,equal,2,0,1,0,1,0
24,0,1,0,0.4583333333333333,3.5,equal,2,1,1,1,1,1
25,1,0,0,0.44,3.5,equal,2,1,0,1,1,1
26,0,0,1,0.46153846153846156,3.5,equal,2,0,1,0,1,1
27,0,0,1,0.48148148148148145,3.5,equal,2,0,0,1,1,0
28,0,0,1,0.5,3.5,equal,2,1,0,1,1,1
29,0,0,1,0.5172413793103449,3.5,equal,2,0,0,1,0,0
30,0,0,1,0.5333333333333333,3.5,equal,2,0,1,1,0,0
31,0,0,1,0.5483870967741935,3.5,equal,2,0,0,0,0,1
32,0,1,0,0.53125,3.5,equal,2,1,1,1,0,0
33,1,1,1,0.5454545454545454,3.5,equal,2,1,1,0,1,1
34,0,1,0,0.5294117647058824,3.5,equal,2,1,1,0,1,0
35,0,0,1,0.5428571428571428,3.5,equal,2,0,0,0,0,0
36,0,0,1,0.5555555555555556,3.5,equal,2,0,0,0,0,0
37,0,0,1,0.5675675675675675,3.5,equal,2,0,0,1,1,1
38,0,0,1,0.5789473684210527,3.5,equal,2,1,0,0,0,0
39,1,0,0,0.5641025641025641,3.5,equal,2,0,1,0,0,0
40,0,0,1,0.575,3.5,equal,2,1,0,1,0,0
41,1,1,1,0.5853658536585366,3.5,equal,2,1,1,1,0,1
42,1,1,1,0.5952380952380952,3.5,equal,2,1,1,1,0,1
43,0,0,1,0.6046511627906976,3.5,equal,2,0,1,0,0,1
44,1,1,1,0.6136363636363636,3.5,equal,2,1,1,1,1,0
45,0,0,1,0.6222222222222222,3.5,equal,2,0,1,0,1,1
46,1,1,1,0.6304347826086957,3.5,equal,2,1,1,0,0,0
47,1,0,0,0.6170212765957447,3.5,equal,2,1,0,0,0,1
48,0,0,1,0.625,3.5,equal,2,0,1,1,1,0
49,0,0,1,0.6326530612244898,3.5,equal,2,0,0,0,0,1
50,0,0,1,0.64,3.5,equal,2,1,0,0,0,0
51,0,1,0,0.6274509803921569,3.5,equal,2,1,1,1,0,0
52,0,0,1,0.6346153846153846,3.5,equal,2,0,1,1,0,1
53,0,0,1,0.6415094339622641,3.5,equal,2,1,0,0,1,1
54,0,0,1,0.6481481481481481,3.5,equal,2,1,0,0,1,0
55,0,0,1,0.6545454545454545,3.5,equal,2,0,0,0,1,1
56,1,0,0,0.6428571428571429,3.5,equal,2,0,1,0,1,0
57,1,0,0,0.631578947368421,3.5,equal,2,0,0,1,0,1
58,0,0,1,0.6379310344827587,3.5,equal,2,0,1,0,0,0
59,0,0,1,0.6440677966101694,3.5,equal,2,0,0,1,0,0
60,1,0,0,0.6333333333333333,3.5,equal,2,1,0,1,1,0
61,1,1,1,0.639344262295082,3.5,equal,2,1,1,1,1,1
62,0,0,1,0.6451612903225806,3.5,equal,2,1,0,1,1,1
63,0,0,1,0.6507936507936508,3.5,equal,2,1,0,0,1,0
64,0,0,1,0.65625,3.5,equal,2,0,1,1,0,1
65,1,0,0,0.6461538461538462,3.5,equal,2,1,0,1,0,1
66,1,1,1,0.6515151515151515,3.5,equal,2,1,1,1,1,0
67,0,0,1,0.6567164179104478,3.5,equal,2,1,0,0,0,1
68,0,0,1,0.6617647058823529,3.5,equal,2,0,1,1,1,1
69,1,1,1,0.6666666666666666,3.5,equal,2,1,1,1,1,0
70,1,0,0,0.6571428571428571,3.5,equal,2,1,0,1,0,0
71,1,0,0,0.647887323943662,3.5,equal,2,1,0,0,1,1
